date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-02-08,pfizer_biontech,fully_vaccinated,0,0,55760,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-09,pfizer_biontech,fully_vaccinated,0,0,66876,0,NA,0.14,0.21,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-10,pfizer_biontech,fully_vaccinated,0,0,76932,0,NA,0.14,0.18,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-11,pfizer_biontech,fully_vaccinated,0,0,88010,0,NA,0.14,0.16,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-12,pfizer_biontech,fully_vaccinated,1,1,97372,1.03,NA,0.14,0.14,33.33,3.7,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-13,pfizer_biontech,fully_vaccinated,0,1,98809,0,NA,0.14,0.14,0,3.45,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-14,pfizer_biontech,fully_vaccinated,0,1,99234,0,NA,0.14,0.14,0,3.23,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-15,pfizer_biontech,fully_vaccinated,0,1,106861,0,NA,0.14,0.13,0,3.12,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-16,pfizer_biontech,fully_vaccinated,0,1,115134,0,NA,0,0,NA,3.12,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-17,pfizer_biontech,fully_vaccinated,0,1,123077,0,NA,0,0,NA,3.12,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-18,pfizer_biontech,fully_vaccinated,0,1,132620,0,NA,0,0,0,3.03,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-19,pfizer_biontech,fully_vaccinated,0,1,140391,0,NA,0,0,0,2.94,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-20,pfizer_biontech,fully_vaccinated,0,1,141453,0,NA,0.14,0.1,0,2.86,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-21,pfizer_biontech,fully_vaccinated,0,1,141830,0,NA,0.14,0.1,NA,2.86,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-22,pfizer_biontech,fully_vaccinated,0,1,146996,0,NA,0.14,0.1,0,2.78,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-23,pfizer_biontech,fully_vaccinated,1,2,152180,0.66,NA,0.14,0.09,50,5.26,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-24,pfizer_biontech,fully_vaccinated,0,2,157600,0,NA,0.14,0.09,0,5.13,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-25,pfizer_biontech,fully_vaccinated,0,2,163038,0,NA,0.29,0.18,0,4.76,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-26,pfizer_biontech,fully_vaccinated,0,2,166646,0,NA,0.29,0.17,NA,4.76,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-27,pfizer_biontech,fully_vaccinated,0,2,167217,0,NA,0.14,0.08,0,4.55,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-02-28,pfizer_biontech,fully_vaccinated,1,3,167559,0.6,NA,0.14,0.08,100,6.67,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-01,pfizer_biontech,fully_vaccinated,0,3,169968,0,NA,0.14,0.08,0,6.38,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-02,pfizer_biontech,fully_vaccinated,0,3,173297,0,NA,0.14,0.08,NA,6.38,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-03,pfizer_biontech,fully_vaccinated,0,3,177717,0,NA,0.14,0.08,NA,6.38,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-04,pfizer_biontech,fully_vaccinated,0,3,182679,0,NA,0,0,NA,6.38,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-05,pfizer_biontech,fully_vaccinated,0,3,187285,0,NA,0,0,NA,6.38,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-06,pfizer_biontech,fully_vaccinated,0,3,188241,0,NA,0,0,0,6.25,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-07,pfizer_biontech,fully_vaccinated,0,3,188371,0,NA,0,0,NA,6.25,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-08,pfizer_biontech,fully_vaccinated,0,3,191070,0,NA,0.14,0.07,0,6,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-09,pfizer_biontech,fully_vaccinated,0,3,193962,0,NA,0.29,0.15,NA,6,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-10,pfizer_biontech,fully_vaccinated,0,3,195888,0,NA,0.29,0.15,NA,6,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-11,pfizer_biontech,fully_vaccinated,1,4,198551,0.5,NA,0.43,0.22,50,7.69,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-12,pfizer_biontech,fully_vaccinated,1,5,201453,0.5,NA,0.43,0.21,100,9.43,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-13,pfizer_biontech,fully_vaccinated,0,5,201869,0,NA,0.43,0.21,NA,9.43,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-14,pfizer_biontech,fully_vaccinated,1,6,201983,0.5,NA,0.43,0.21,100,11.11,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-15,pfizer_biontech,fully_vaccinated,0,6,204893,0,NA,0.43,0.21,0,10.91,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-16,pfizer_biontech,fully_vaccinated,0,6,210244,0,NA,0.29,0.14,0,10.71,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-17,pfizer_biontech,fully_vaccinated,0,6,217323,0,NA,0.29,0.13,0,10.53,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-18,pfizer_biontech,fully_vaccinated,1,7,224596,0.45,NA,0.14,0.06,33.33,11.67,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-19,pfizer_biontech,fully_vaccinated,0,7,229594,0,NA,0.14,0.06,0,11.48,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-20,pfizer_biontech,fully_vaccinated,0,7,230740,0,NA,0.29,0.13,NA,11.48,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-21,pfizer_biontech,fully_vaccinated,0,7,231019,0,NA,0.29,0.13,NA,11.48,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-22,pfizer_biontech,fully_vaccinated,0,7,235483,0,NA,0.14,0.06,0,11.29,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-23,pfizer_biontech,fully_vaccinated,1,8,241780,0.41,NA,0.14,0.06,100,12.7,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-24,pfizer_biontech,fully_vaccinated,0,8,248373,0,NA,0.14,0.06,NA,12.7,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-25,pfizer_biontech,fully_vaccinated,0,8,254095,0,NA,0.14,0.06,0,12.31,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-26,pfizer_biontech,fully_vaccinated,0,8,260666,0,NA,0.29,0.11,NA,12.31,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-27,pfizer_biontech,fully_vaccinated,0,8,261983,0,NA,0.14,0.05,0,12.12,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-28,pfizer_biontech,fully_vaccinated,0,8,262187,0,NA,0.14,0.05,NA,12.12,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-29,pfizer_biontech,fully_vaccinated,1,9,269124,0.37,NA,0.14,0.05,100,13.43,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-30,pfizer_biontech,fully_vaccinated,0,9,277574,0,NA,0.14,0.05,NA,13.43,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-03-31,pfizer_biontech,fully_vaccinated,0,9,286140,0,NA,0.14,0.05,NA,13.43,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-01,pfizer_biontech,fully_vaccinated,0,9,296074,0,NA,0.14,0.05,NA,13.43,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-02,pfizer_biontech,fully_vaccinated,0,9,298964,0,NA,0.14,0.05,NA,13.43,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-03,pfizer_biontech,fully_vaccinated,0,9,300363,0,NA,0.14,0.05,0,12.86,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-04,pfizer_biontech,fully_vaccinated,0,9,301026,0,NA,0.14,0.05,0,12.68,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-05,pfizer_biontech,fully_vaccinated,1,10,302894,0.33,NA,0.29,0.1,33.33,13.51,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-06,pfizer_biontech,fully_vaccinated,0,10,315460,0,NA,0.29,0.09,NA,13.51,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-07,pfizer_biontech,fully_vaccinated,0,10,329226,0,NA,0.29,0.09,NA,13.51,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-08,pfizer_biontech,fully_vaccinated,1,11,343235,0.29,NA,0.29,0.08,100,14.67,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-09,pfizer_biontech,fully_vaccinated,0,11,354010,0,NA,0.14,0.04,NA,14.67,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-10,pfizer_biontech,fully_vaccinated,0,11,355924,0,NA,0.14,0.04,NA,14.67,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-11,pfizer_biontech,fully_vaccinated,0,11,357026,0,NA,0.14,0.04,0,14.47,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-12,pfizer_biontech,fully_vaccinated,0,11,365935,0,NA,0,0,NA,14.47,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-13,pfizer_biontech,fully_vaccinated,0,11,377288,0,NA,0.14,0.04,NA,14.47,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-14,pfizer_biontech,fully_vaccinated,0,11,388985,0,NA,0.14,0.04,0,14.1,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-15,pfizer_biontech,fully_vaccinated,0,11,400089,0,NA,0.29,0.07,NA,14.1,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-16,pfizer_biontech,fully_vaccinated,1,12,410594,0.24,NA,0.29,0.07,100,15.19,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-17,pfizer_biontech,fully_vaccinated,0,12,412332,0,NA,0.43,0.1,NA,15.19,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-18,pfizer_biontech,fully_vaccinated,1,13,413232,0.24,NA,0.43,0.1,50,16.05,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-19,pfizer_biontech,fully_vaccinated,0,13,423662,0,NA,0.57,0.13,NA,16.05,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-20,pfizer_biontech,fully_vaccinated,1,14,434455,0.23,NA,0.57,0.13,100,17.07,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-21,pfizer_biontech,fully_vaccinated,0,14,444509,0,NA,0.57,0.13,NA,17.07,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-22,pfizer_biontech,fully_vaccinated,1,15,453437,0.22,NA,0.57,0.13,100,18.07,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-23,pfizer_biontech,fully_vaccinated,1,16,461708,0.22,NA,0.57,0.12,100,19.05,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-24,pfizer_biontech,fully_vaccinated,0,16,463439,0,NA,0.57,0.12,NA,19.05,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-25,pfizer_biontech,fully_vaccinated,1,17,465479,0.21,NA,0.57,0.12,100,20,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-26,pfizer_biontech,fully_vaccinated,0,17,471435,0,NA,0.57,0.12,NA,20,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-27,pfizer_biontech,fully_vaccinated,1,18,478777,0.21,NA,0.57,0.12,50,20.69,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-28,pfizer_biontech,fully_vaccinated,0,18,485888,0,NA,0.57,0.12,0,20.45,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-29,pfizer_biontech,fully_vaccinated,1,19,494093,0.2,NA,0.43,0.09,50,21.11,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-04-30,pfizer_biontech,fully_vaccinated,1,20,498472,0.2,NA,0.57,0.11,100,21.98,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-01,pfizer_biontech,fully_vaccinated,0,20,501091,0,NA,0.43,0.09,NA,21.98,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-02,pfizer_biontech,fully_vaccinated,0,20,501703,0,NA,0.43,0.09,NA,21.98,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-03,pfizer_biontech,fully_vaccinated,1,21,507023,0.2,NA,0.29,0.06,100,22.83,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-04,pfizer_biontech,fully_vaccinated,0,21,516829,0,NA,0.14,0.03,NA,22.83,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-05,pfizer_biontech,fully_vaccinated,0,21,529393,0,NA,0.14,0.03,0,22.58,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-06,pfizer_biontech,fully_vaccinated,0,21,542915,0,NA,0.14,0.03,NA,22.58,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-07,pfizer_biontech,fully_vaccinated,0,21,555748,0,NA,0.14,0.03,NA,22.58,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-08,pfizer_biontech,fully_vaccinated,0,21,559694,0,NA,0.14,0.03,NA,22.58,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-09,pfizer_biontech,fully_vaccinated,0,21,561049,0,NA,0.14,0.02,NA,22.58,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-10,pfizer_biontech,fully_vaccinated,1,22,580260,0.17,NA,0.14,0.02,100,23.4,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-11,pfizer_biontech,fully_vaccinated,0,22,601700,0,NA,0.14,0.02,NA,23.4,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-12,pfizer_biontech,fully_vaccinated,0,22,624476,0,NA,0.14,0.02,NA,23.4,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-13,pfizer_biontech,fully_vaccinated,0,22,633700,0,NA,0.14,0.02,NA,23.4,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-14,pfizer_biontech,fully_vaccinated,0,22,650996,0,NA,0,0,NA,23.4,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-15,pfizer_biontech,fully_vaccinated,0,22,654995,0,NA,0,0,NA,23.4,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-16,pfizer_biontech,fully_vaccinated,0,22,657567,0,NA,0,0,0,23.16,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-17,pfizer_biontech,fully_vaccinated,0,22,680342,0,NA,0,0,NA,23.16,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-18,pfizer_biontech,fully_vaccinated,0,22,705266,0,NA,0,0,NA,23.16,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-19,pfizer_biontech,fully_vaccinated,0,22,729264,0,NA,0,0,NA,23.16,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-20,pfizer_biontech,fully_vaccinated,0,22,753154,0,NA,0.14,0.02,NA,23.16,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-21,pfizer_biontech,fully_vaccinated,0,22,775217,0,NA,0.14,0.02,NA,23.16,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-22,pfizer_biontech,fully_vaccinated,0,22,780774,0,NA,0.29,0.04,NA,23.16,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-23,pfizer_biontech,fully_vaccinated,1,23,782417,0.13,NA,0.29,0.04,100,23.96,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-24,pfizer_biontech,fully_vaccinated,0,23,793540,0,NA,0.29,0.04,NA,23.96,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-25,pfizer_biontech,fully_vaccinated,1,24,821318,0.12,NA,0.29,0.04,100,24.74,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-26,pfizer_biontech,fully_vaccinated,0,24,849095,0,NA,0.29,0.03,NA,24.74,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-27,pfizer_biontech,fully_vaccinated,0,24,873345,0,NA,0.14,0.02,NA,24.74,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-28,pfizer_biontech,fully_vaccinated,0,24,897791,0,NA,0.14,0.02,NA,24.74,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-29,pfizer_biontech,fully_vaccinated,0,24,908310,0,NA,0,0,0,24.49,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-30,pfizer_biontech,fully_vaccinated,0,24,913392,0,NA,0,0,NA,24.49,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-05-31,pfizer_biontech,fully_vaccinated,0,24,939639,0,NA,0,0,NA,24.49,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-01,pfizer_biontech,fully_vaccinated,0,24,965740,0,NA,0,0,0,24.24,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-02,pfizer_biontech,fully_vaccinated,0,24,988667,0,NA,0.14,0.01,NA,24.24,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-03,pfizer_biontech,fully_vaccinated,0,24,1006756,0,NA,0.14,0.01,NA,24.24,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-04,pfizer_biontech,fully_vaccinated,0,24,1025562,0,NA,0.14,0.01,NA,24.24,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-05,pfizer_biontech,fully_vaccinated,1,25,1037706,0.1,NA,0.14,0.01,100,25,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-06,pfizer_biontech,fully_vaccinated,0,25,1042000,0,NA,0.14,0.01,0,24.75,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-07,pfizer_biontech,fully_vaccinated,0,25,1057972,0,NA,0.14,0.01,NA,24.75,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-08,pfizer_biontech,fully_vaccinated,0,25,1075485,0,NA,0.14,0.01,NA,24.75,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-09,pfizer_biontech,fully_vaccinated,0,25,1092010,0,NA,0,0,0,24.51,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-10,pfizer_biontech,fully_vaccinated,0,25,1105252,0,NA,0,0,NA,24.51,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-11,pfizer_biontech,fully_vaccinated,0,25,1119290,0,NA,0,0,0,24.27,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-12,pfizer_biontech,fully_vaccinated,0,25,1129122,0,NA,0,0,NA,24.27,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-13,pfizer_biontech,fully_vaccinated,0,25,1134300,0,NA,0,0,NA,24.27,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-14,pfizer_biontech,fully_vaccinated,0,25,1145805,0,NA,0,0,NA,24.27,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-15,pfizer_biontech,fully_vaccinated,0,25,1157875,0,NA,0,0,NA,24.27,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-16,pfizer_biontech,fully_vaccinated,0,25,1168235,0,NA,0,0,NA,24.27,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-17,pfizer_biontech,fully_vaccinated,0,25,1179526,0,NA,0,0,NA,24.27,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-18,pfizer_biontech,fully_vaccinated,0,25,1191854,0,NA,0,0,NA,24.27,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-19,pfizer_biontech,fully_vaccinated,0,25,1200503,0,NA,0,0,NA,24.27,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-20,pfizer_biontech,fully_vaccinated,0,25,1203703,0,NA,0,0,NA,24.27,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-21,pfizer_biontech,fully_vaccinated,0,25,1212751,0,NA,0,0,NA,24.27,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-22,pfizer_biontech,fully_vaccinated,0,25,1222204,0,NA,0,0,NA,24.27,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-23,pfizer_biontech,fully_vaccinated,0,25,1230867,0,NA,0,0,NA,24.27,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-24,pfizer_biontech,fully_vaccinated,0,25,1239845,0,NA,0,0,NA,24.27,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-25,pfizer_biontech,fully_vaccinated,0,25,1249919,0,NA,0,0,0,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-26,pfizer_biontech,fully_vaccinated,0,25,1255540,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-27,pfizer_biontech,fully_vaccinated,0,25,1259553,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-12-16_07-53-19
2021-06-28,pfizer_biontech,fully_vaccinated,0,25,1268104,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-06-29,pfizer_biontech,fully_vaccinated,0,25,1277284,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-06-30,pfizer_biontech,fully_vaccinated,0,25,1285517,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-07-01,pfizer_biontech,fully_vaccinated,0,25,1292391,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-07-02,pfizer_biontech,fully_vaccinated,0,25,1298397,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-07-03,pfizer_biontech,fully_vaccinated,0,25,1302688,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-07-04,pfizer_biontech,fully_vaccinated,0,25,1304933,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-07-05,pfizer_biontech,fully_vaccinated,0,25,1313520,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-07-06,pfizer_biontech,fully_vaccinated,0,25,1321578,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-07-07,pfizer_biontech,fully_vaccinated,0,25,1329288,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-07-08,pfizer_biontech,fully_vaccinated,0,25,1337730,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-07-09,pfizer_biontech,fully_vaccinated,0,25,1348191,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-07-10,pfizer_biontech,fully_vaccinated,0,25,1355233,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-07-11,pfizer_biontech,fully_vaccinated,0,25,1357073,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-07-12,pfizer_biontech,fully_vaccinated,0,25,1368211,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-07-13,pfizer_biontech,fully_vaccinated,0,25,1377963,0,NA,0,0,0,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-07-14,pfizer_biontech,fully_vaccinated,0,25,1386346,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-07-15,pfizer_biontech,fully_vaccinated,0,25,1393099,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-07-16,pfizer_biontech,fully_vaccinated,0,25,1400578,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
2021-07-17,pfizer_biontech,fully_vaccinated,0,25,1406317,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-16_07-53-19
