date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202115,LU,med_prof,694,indication,416347,7729,NA,0.066,6.6000000000000005,7.8,0.17,1.86,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202116,LU,med_prof,666,indication,416347,8395,NA,0.042,4.2,7.3,0.16,2.02,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202117,LU,med_prof,719,indication,416347,9114,NA,0.042,4.2,6.9,0.17,2.19,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,LU,med_prof,1886,indication,416347,11000,NA,0.08,8,7.1,0.45,2.64,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,LU,med_prof,1372,indication,416347,12372,NA,0.06,6,6.9,0.33,2.97,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,LU,med_prof,823,indication,416347,13195,NA,0.031,3.1,6.4,0.2,3.17,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,LU,med_prof,353,indication,416347,13548,NA,0.014,1.4000000000000001,5.8999999999999995,0.08,3.25,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,LU,med_prof,1233,indication,416347,14781,NA,0.043,4.3,5.7,0.3,3.55,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,LU,med_prof,1414,indication,416347,16195,NA,0.051,5.1,5.7,0.34,3.89,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,LU,med_prof,517,indication,416347,16712,NA,0.018,1.7999999999999998,5.3,0.12,4.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202125,LU,med_prof,499,indication,416347,17211,NA,0.02,2,5.1,0.12,4.13,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202126,LU,med_prof,326,indication,416347,17537,NA,0.016,1.6,4.9,0.08,4.21,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202127,LU,med_prof,331,indication,416347,17868,NA,0.023,2.3,4.8,0.08,4.29,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202128,LU,med_prof,256,indication,416347,18124,NA,0.022,2.1999999999999997,4.7,0.06,4.35,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202129,LU,med_prof,382,indication,416347,18506,NA,0.031,3.1,4.6,0.09,4.44,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202130,LU,med_prof,320,indication,416347,18826,NA,0.033,3.3000000000000003,4.6,0.08,4.52,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202131,LU,med_prof,320,indication,416347,19146,NA,0.037,3.6999999999999997,4.6,0.08,4.6,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202132,LU,med_prof,272,indication,416347,19418,NA,0.04,4,4.6,0.07,4.66,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202133,LU,med_prof,200,indication,416347,19618,NA,0.03,3,4.6,0.05,4.71,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202134,LU,med_prof,321,indication,416347,19939,NA,0.035,3.5000000000000004,4.5,0.08,4.79,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202135,LU,med_prof,246,indication,416347,20185,NA,0.031,3.1,4.5,0.06,4.85,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202136,LU,med_prof,410,indication,416347,20595,NA,0.035,3.5000000000000004,4.5,0.1,4.95,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202137,LU,med_prof,306,indication,416347,20901,NA,0.026,2.6,4.3999999999999995,0.07,5.02,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202138,LU,med_prof,329,indication,416347,21230,NA,0.032,3.2,4.3999999999999995,0.08,5.1,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202139,LU,med_prof,197,indication,416347,21427,NA,0.025,2.5,4.3999999999999995,0.05,5.15,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202140,LU,med_prof,240,indication,416347,21667,NA,0.027,2.7,4.3,0.06,5.2,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202141,LU,med_prof,161,indication,416347,21828,NA,0.018,1.7999999999999998,4.3,0.04,5.24,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202142,LU,med_prof,223,indication,416347,22051,NA,0.028,2.8000000000000003,4.3,0.05,5.3,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202143,LU,med_prof,123,indication,416347,22174,NA,0.028,2.8000000000000003,4.3,0.03,5.33,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202144,LU,med_prof,130,indication,416347,22304,NA,0.036,3.5999999999999996,4.3,0.03,5.36,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202145,LU,med_prof,155,indication,416347,22459,NA,0.021,2.1,4.2,0.04,5.39,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202146,LU,med_prof,280,indication,416347,22739,NA,0.02,2,4.2,0.07,5.46,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202147,LU,med_prof,223,indication,416347,22962,NA,0.016,1.6,4.1000000000000005,0.05,5.52,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202148,LU,med_prof,587,indication,416347,23549,NA,0.034,3.4000000000000004,4.1000000000000005,0.14,5.66,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202052,LU,contact_vuln,0,indication,416347,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202053,LU,contact_vuln,0,indication,416347,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202101,LU,contact_vuln,0,indication,416347,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202102,LU,contact_vuln,23,indication,416347,23,NA,0.006,0.6,0.3,0.01,0.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202103,LU,contact_vuln,12,indication,416347,35,NA,0.003,0.3,0.3,0,0.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202104,LU,contact_vuln,38,indication,416347,73,NA,0.005,0.5,0.4,0.01,0.02,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202105,LU,contact_vuln,0,indication,416347,73,NA,0,0,0.3,0,0.02,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202106,LU,contact_vuln,16,indication,416347,89,NA,0.004,0.4,0.3,0,0.02,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202107,LU,contact_vuln,29,indication,416347,118,NA,0.005,0.5,0.4,0.01,0.03,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202108,LU,contact_vuln,63,indication,416347,181,NA,0.008,0.8,0.4,0.02,0.04,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202109,LU,contact_vuln,29,indication,416347,210,NA,0.004,0.4,0.4,0.01,0.05,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202110,LU,contact_vuln,15,indication,416347,225,NA,0.003,0.3,0.4,0,0.05,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202111,LU,contact_vuln,28,indication,416347,253,NA,0.004,0.4,0.4,0.01,0.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202112,LU,contact_vuln,62,indication,416347,315,NA,0.006,0.6,0.4,0.01,0.08,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202113,LU,contact_vuln,97,indication,416347,412,NA,0.011,1.0999999999999999,0.5,0.02,0.1,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202114,LU,contact_vuln,89,indication,416347,501,NA,0.01,1,0.6,0.02,0.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202115,LU,contact_vuln,421,indication,416347,922,NA,0.04,4,0.8999999999999999,0.1,0.22,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202116,LU,contact_vuln,1593,indication,416347,2515,NA,0.102,10.2,2.1999999999999997,0.38,0.6,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202117,LU,contact_vuln,1594,indication,416347,4109,NA,0.093,9.3,3.1,0.38,0.99,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,LU,contact_vuln,1889,indication,416347,5998,NA,0.08,8,3.9,0.45,1.44,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,LU,contact_vuln,2206,indication,416347,8204,NA,0.096,9.6,4.6,0.53,1.97,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,LU,contact_vuln,2981,indication,416347,11185,NA,0.111,11.1,5.5,0.72,2.69,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,LU,contact_vuln,2229,indication,416347,13414,NA,0.09,9,5.800000000000001,0.54,3.22,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,LU,contact_vuln,3004,indication,416347,16418,NA,0.105,10.5,6.3,0.72,3.94,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,LU,contact_vuln,2663,indication,416347,19081,NA,0.096,9.6,6.7,0.64,4.58,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,LU,contact_vuln,2902,indication,416347,21983,NA,0.104,10.4,7.000000000000001,0.7,5.28,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202125,LU,contact_vuln,2317,indication,416347,24300,NA,0.091,9.1,7.199999999999999,0.56,5.84,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202126,LU,contact_vuln,1888,indication,416347,26188,NA,0.092,9.2,7.3,0.45,6.29,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202127,LU,contact_vuln,1266,indication,416347,27454,NA,0.086,8.6,7.3,0.3,6.59,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202128,LU,contact_vuln,896,indication,416347,28350,NA,0.077,7.7,7.3,0.22,6.81,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202129,LU,contact_vuln,955,indication,416347,29305,NA,0.078,7.8,7.3,0.23,7.04,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202130,LU,contact_vuln,637,indication,416347,29942,NA,0.066,6.6000000000000005,7.3,0.15,7.19,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202131,LU,contact_vuln,569,indication,416347,30511,NA,0.065,6.5,7.3,0.14,7.33,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202132,LU,contact_vuln,343,indication,416347,30854,NA,0.051,5.1,7.3,0.08,7.41,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202133,LU,contact_vuln,243,indication,416347,31097,NA,0.036,3.5999999999999996,7.199999999999999,0.06,7.47,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202134,LU,contact_vuln,254,indication,416347,31351,NA,0.027,2.7,7.1,0.06,7.53,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202135,LU,contact_vuln,139,indication,416347,31490,NA,0.017,1.7000000000000002,7.000000000000001,0.03,7.56,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202136,LU,contact_vuln,243,indication,416347,31733,NA,0.021,2.1,6.9,0.06,7.62,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202137,LU,contact_vuln,316,indication,416347,32049,NA,0.027,2.7,6.800000000000001,0.08,7.7,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202138,LU,contact_vuln,190,indication,416347,32239,NA,0.018,1.7999999999999998,6.7,0.05,7.74,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202139,LU,contact_vuln,116,indication,416347,32355,NA,0.015,1.5,6.6000000000000005,0.03,7.77,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202140,LU,contact_vuln,78,indication,416347,32433,NA,0.009,0.8999999999999999,6.5,0.02,7.79,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202141,LU,contact_vuln,101,indication,416347,32534,NA,0.011,1.0999999999999999,6.4,0.02,7.81,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202142,LU,contact_vuln,184,indication,416347,32718,NA,0.023,2.3,6.3,0.04,7.86,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202143,LU,contact_vuln,127,indication,416347,32845,NA,0.028,2.8000000000000003,6.3,0.03,7.89,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202144,LU,contact_vuln,63,indication,416347,32908,NA,0.017,1.7000000000000002,6.3,0.02,7.9,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202145,LU,contact_vuln,58,indication,416347,32966,NA,0.008,0.8,6.2,0.01,7.92,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202146,LU,contact_vuln,108,indication,416347,33074,NA,0.008,0.8,6.1,0.03,7.94,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202147,LU,contact_vuln,202,indication,416347,33276,NA,0.014,1.4000000000000001,6,0.05,7.99,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202148,LU,contact_vuln,315,indication,416347,33591,NA,0.018,1.7999999999999998,5.800000000000001,0.08,8.07,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202052,LU,contact_comm,0,indication,416347,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202053,LU,contact_comm,0,indication,416347,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202101,LU,contact_comm,1,indication,416347,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202102,LU,contact_comm,0,indication,416347,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202103,LU,contact_comm,0,indication,416347,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202104,LU,contact_comm,0,indication,416347,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202105,LU,contact_comm,0,indication,416347,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202106,LU,contact_comm,1,indication,416347,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202107,LU,contact_comm,0,indication,416347,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202108,LU,contact_comm,6,indication,416347,8,NA,0.001,0.1,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202109,LU,contact_comm,0,indication,416347,8,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202110,LU,contact_comm,0,indication,416347,8,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202111,LU,contact_comm,0,indication,416347,8,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202112,LU,contact_comm,8,indication,416347,16,NA,0.001,0.1,0,0,0,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202113,LU,contact_comm,6,indication,416347,22,NA,0.001,0.1,0,0,0.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202114,LU,contact_comm,1,indication,416347,23,NA,0,0,0,0,0.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202115,LU,contact_comm,8,indication,416347,31,NA,0.001,0.1,0,0,0.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202116,LU,contact_comm,24,indication,416347,55,NA,0.002,0.2,0,0.01,0.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202117,LU,contact_comm,6,indication,416347,61,NA,0,0,0,0,0.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,LU,contact_comm,26,indication,416347,87,NA,0.001,0.1,0.1,0.01,0.02,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,LU,contact_comm,7,indication,416347,94,NA,0,0,0.1,0,0.02,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,LU,contact_comm,29,indication,416347,123,NA,0.001,0.1,0.1,0.01,0.03,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,LU,contact_comm,5,indication,416347,128,NA,0,0,0.1,0,0.03,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,LU,contact_comm,20,indication,416347,148,NA,0.001,0.1,0.1,0,0.04,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,LU,contact_comm,12,indication,416347,160,NA,0,0,0.1,0,0.04,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,LU,contact_comm,8,indication,416347,168,NA,0,0,0.1,0,0.04,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202125,LU,contact_comm,5,indication,416347,173,NA,0,0,0.1,0,0.04,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202126,LU,contact_comm,11,indication,416347,184,NA,0.001,0.1,0.1,0,0.04,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202127,LU,contact_comm,8,indication,416347,192,NA,0.001,0.1,0.1,0,0.05,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202128,LU,contact_comm,7,indication,416347,199,NA,0.001,0.1,0.1,0,0.05,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202129,LU,contact_comm,13,indication,416347,212,NA,0.001,0.1,0.1,0,0.05,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202130,LU,contact_comm,0,indication,416347,212,NA,0,0,0.1,0,0.05,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202131,LU,contact_comm,2,indication,416347,214,NA,0,0,0.1,0,0.05,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202132,LU,contact_comm,2,indication,416347,216,NA,0,0,0.1,0,0.05,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202133,LU,contact_comm,2,indication,416347,218,NA,0,0,0.1,0,0.05,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202134,LU,contact_comm,3,indication,416347,221,NA,0,0,0.1,0,0.05,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202135,LU,contact_comm,5,indication,416347,226,NA,0.001,0.1,0.1,0,0.05,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202136,LU,contact_comm,4,indication,416347,230,NA,0,0,0.1,0,0.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202137,LU,contact_comm,3,indication,416347,233,NA,0,0,0,0,0.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202138,LU,contact_comm,9,indication,416347,242,NA,0.001,0.1,0.1,0,0.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202139,LU,contact_comm,3,indication,416347,245,NA,0,0,0.1,0,0.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202140,LU,contact_comm,8,indication,416347,253,NA,0.001,0.1,0.1,0,0.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202141,LU,contact_comm,6,indication,416347,259,NA,0.001,0.1,0.1,0,0.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202142,LU,contact_comm,6,indication,416347,265,NA,0.001,0.1,0.1,0,0.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202143,LU,contact_comm,3,indication,416347,268,NA,0.001,0.1,0.1,0,0.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202144,LU,contact_comm,4,indication,416347,272,NA,0.001,0.1,0.1,0,0.07,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202145,LU,contact_comm,5,indication,416347,277,NA,0.001,0.1,0.1,0,0.07,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202146,LU,contact_comm,40,indication,416347,317,NA,0.003,0.3,0.1,0.01,0.08,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202147,LU,contact_comm,20,indication,416347,337,NA,0.001,0.1,0.1,0,0.08,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202148,LU,contact_comm,23,indication,416347,360,NA,0.001,0.1,0.1,0.01,0.09,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202052,LU,other,46,indication,416347,46,NA,0.076,7.6,7.6,0.01,0.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202053,LU,other,48,indication,416347,94,NA,0.088,8.799999999999999,8.200000000000001,0.01,0.02,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202101,LU,other,609,indication,416347,703,NA,0.179,17.9,15.4,0.15,0.17,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202102,LU,other,1233,indication,416347,1936,NA,0.327,32.7,23.3,0.3,0.46,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202103,LU,other,92,indication,416347,2028,NA,0.022,2.1999999999999997,16.2,0.02,0.49,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202104,LU,other,693,indication,416347,2721,NA,0.096,9.6,13.8,0.17,0.65,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202105,LU,other,1025,indication,416347,3746,NA,0.333,33.300000000000004,16.400000000000002,0.25,0.9,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202106,LU,other,1413,indication,416347,5159,NA,0.331,33.1,19,0.34,1.24,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202107,LU,other,716,indication,416347,5875,NA,0.122,12.2,17.8,0.17,1.41,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202108,LU,other,1000,indication,416347,6875,NA,0.126,12.6,16.8,0.24,1.65,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202109,LU,other,1253,indication,416347,8128,NA,0.152,15.2,16.5,0.3,1.95,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202110,LU,other,544,indication,416347,8672,NA,0.1,10,15.9,0.13,2.08,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202111,LU,other,802,indication,416347,9474,NA,0.116,11.600000000000001,15.4,0.19,2.28,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202112,LU,other,1730,indication,416347,11204,NA,0.179,17.9,15.8,0.42,2.69,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202113,LU,other,1185,indication,416347,12389,NA,0.14,14.000000000000002,15.6,0.28,2.98,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202114,LU,other,1685,indication,416347,14074,NA,0.188,18.8,15.9,0.4,3.38,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202115,LU,other,1973,indication,416347,16047,NA,0.189,18.9,16.2,0.47,3.85,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202116,LU,other,4186,indication,416347,20233,NA,0.267,26.700000000000003,17.599999999999998,1.01,4.86,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202117,LU,other,6357,indication,416347,26590,NA,0.369,36.9,20.200000000000003,1.53,6.39,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,LU,other,8684,indication,416347,35274,NA,0.37,37,22.7,2.09,8.47,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,LU,other,11949,indication,416347,47223,NA,0.519,51.9,26.5,2.87,11.34,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,LU,other,17975,indication,416347,65198,NA,0.672,67.2,31.8,4.32,15.66,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,LU,other,15854,indication,416347,81052,NA,0.638,63.800000000000004,35.199999999999996,3.81,19.47,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,LU,other,18509,indication,416347,99561,NA,0.645,64.5,38.5,4.45,23.91,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,LU,other,19701,indication,416347,119262,NA,0.711,71.1,41.6,4.73,28.64,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,LU,other,21962,indication,416347,141224,NA,0.785,78.5,44.9,5.27,33.92,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202125,LU,other,19874,indication,416347,161098,NA,0.784,78.4,47.4,4.77,38.69,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202126,LU,other,16601,indication,416347,177699,NA,0.806,80.60000000000001,49.3,3.99,42.68,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202127,LU,other,11768,indication,416347,189467,NA,0.8,80,50.5,2.83,45.51,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202128,LU,other,9326,indication,416347,198793,NA,0.803,80.30000000000001,51.4,2.24,47.75,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202129,LU,other,9528,indication,416347,208321,NA,0.776,77.60000000000001,52.2,2.29,50.04,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202130,LU,other,7592,indication,416347,215913,NA,0.789,78.9,52.900000000000006,1.82,51.86,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202131,LU,other,6866,indication,416347,222779,NA,0.789,78.9,53.400000000000006,1.65,53.51,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202132,LU,other,5489,indication,416347,228268,NA,0.811,81.10000000000001,53.800000000000004,1.32,54.83,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202133,LU,other,5664,indication,416347,233932,NA,0.846,84.6,54.300000000000004,1.36,56.19,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202134,LU,other,7786,indication,416347,241718,NA,0.839,83.89999999999999,54.900000000000006,1.87,58.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202135,LU,other,6768,indication,416347,248486,NA,0.845,84.5,55.50000000000001,1.63,59.68,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202136,LU,other,9798,indication,416347,258284,NA,0.844,84.39999999999999,56.2,2.35,62.04,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202137,LU,other,10066,indication,416347,268350,NA,0.856,85.6,56.89999999999999,2.42,64.45,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202138,LU,other,8758,indication,416347,277108,NA,0.845,84.5,57.49999999999999,2.1,66.56,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202139,LU,other,6662,indication,416347,283770,NA,0.846,84.6,57.99999999999999,1.6,68.16,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202140,LU,other,7508,indication,416347,291278,NA,0.852,85.2,58.4,1.8,69.96,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202141,LU,other,8009,indication,416347,299287,NA,0.873,87.3,59,1.92,71.88,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202142,LU,other,6579,indication,416347,305866,NA,0.838,83.8,59.3,1.58,73.46,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202143,LU,other,3671,indication,416347,309537,NA,0.822,82.19999999999999,59.5,0.88,74.35,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202144,LU,other,2957,indication,416347,312494,NA,0.809,80.9,59.699999999999996,0.71,75.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202145,LU,other,4800,indication,416347,317294,NA,0.65,65,59.8,1.15,76.21,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
