date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all
202119,unknown,partially_vaccinated,0,0,292,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202119,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202119,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202120,female,fully_vaccinated,3,65,867850,0.35,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202120,female,partially_vaccinated,8,69,629274,1.27,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202120,female,not_vaccinated,70,1230,2890264,2.42,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202120,female,unknown,44,1571,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202120,male,fully_vaccinated,6,83,715076,0.84,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202120,male,partially_vaccinated,3,88,595602,0.5,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202120,male,not_vaccinated,74,1577,3011289,2.46,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202120,male,unknown,44,1894,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202120,unknown,fully_vaccinated,0,0,269,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202120,unknown,partially_vaccinated,0,0,309,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202120,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202120,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202121,female,fully_vaccinated,7,72,1010247,0.69,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202121,female,partially_vaccinated,2,71,627028,0.32,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202121,female,not_vaccinated,29,1259,2750113,1.05,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202121,female,unknown,27,1598,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202121,male,fully_vaccinated,6,89,844108,0.71,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202121,male,partially_vaccinated,3,91,618318,0.49,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202121,male,not_vaccinated,47,1624,2859541,1.64,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202121,male,unknown,28,1922,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202121,unknown,fully_vaccinated,0,0,334,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202121,unknown,partially_vaccinated,0,0,336,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202121,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202121,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202122,female,fully_vaccinated,3,75,1172667,0.26,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202122,female,partially_vaccinated,2,73,625771,0.32,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202122,female,not_vaccinated,28,1287,2588950,1.08,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202122,female,unknown,23,1621,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202122,male,fully_vaccinated,5,94,991148,0.5,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202122,male,partially_vaccinated,3,94,646784,0.46,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202122,male,not_vaccinated,38,1662,2684035,1.42,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202122,male,unknown,18,1940,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202122,unknown,fully_vaccinated,0,0,422,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202122,unknown,partially_vaccinated,0,0,352,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202122,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202122,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202123,female,fully_vaccinated,3,78,1326714,0.23,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202123,female,partially_vaccinated,0,73,640535,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202123,female,not_vaccinated,16,1303,2420139,0.66,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202123,female,unknown,10,1631,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202123,male,fully_vaccinated,11,105,1141355,0.96,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202123,male,partially_vaccinated,2,96,681375,0.29,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202123,male,not_vaccinated,17,1679,2499237,0.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202123,male,unknown,18,1958,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202123,unknown,fully_vaccinated,0,0,485,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202123,unknown,partially_vaccinated,0,0,427,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202123,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202123,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202124,female,fully_vaccinated,1,79,1481941,0.07,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202124,female,partially_vaccinated,0,73,630943,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202124,female,not_vaccinated,8,1311,2274504,0.35,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202124,female,unknown,8,1639,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202124,male,fully_vaccinated,4,109,1298979,0.31,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202124,male,partially_vaccinated,1,97,685684,0.15,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202124,male,not_vaccinated,16,1695,2337304,0.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202124,male,unknown,10,1968,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202124,unknown,fully_vaccinated,0,0,567,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202124,unknown,partially_vaccinated,0,0,513,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202124,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202124,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202125,female,fully_vaccinated,3,82,1629157,0.18,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202125,female,partially_vaccinated,0,73,592326,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202125,female,not_vaccinated,2,1313,2165905,0.09,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202125,female,unknown,6,1645,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202125,male,fully_vaccinated,0,109,1458119,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202125,male,partially_vaccinated,1,98,648232,0.15,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202125,male,not_vaccinated,9,1704,2215616,0.41,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202125,male,unknown,8,1976,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202125,unknown,fully_vaccinated,0,0,665,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202125,unknown,partially_vaccinated,0,0,562,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202125,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202125,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202126,female,fully_vaccinated,2,84,1787961,0.11,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202126,female,partially_vaccinated,1,74,495071,0.2,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202126,female,not_vaccinated,3,1316,2104356,0.14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202126,female,unknown,2,1647,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202126,male,fully_vaccinated,1,110,1631352,0.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202126,male,partially_vaccinated,0,98,540575,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202126,male,not_vaccinated,2,1706,2150040,0.09,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202126,male,unknown,6,1982,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202126,unknown,fully_vaccinated,0,0,771,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202126,unknown,partially_vaccinated,0,0,529,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202126,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202126,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202127,female,fully_vaccinated,0,84,1946993,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202127,female,partially_vaccinated,0,74,377947,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202127,female,not_vaccinated,9,1325,2062448,0.44,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202127,female,unknown,3,1650,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202127,male,fully_vaccinated,0,110,1805833,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202127,male,partially_vaccinated,0,98,411541,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202127,male,not_vaccinated,12,1718,2104593,0.57,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202127,male,unknown,4,1986,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202127,unknown,fully_vaccinated,0,0,898,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202127,unknown,partially_vaccinated,0,0,447,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202127,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202127,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202128,female,fully_vaccinated,1,85,2085800,0.05,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202128,female,partially_vaccinated,1,75,275617,0.36,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202128,female,not_vaccinated,23,1348,2025971,1.14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202128,female,unknown,7,1657,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202128,male,fully_vaccinated,6,116,1961469,0.31,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202128,male,partially_vaccinated,0,98,297029,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202128,male,not_vaccinated,21,1739,2063469,1.02,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202128,male,unknown,3,1989,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202128,unknown,fully_vaccinated,0,0,1060,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202128,unknown,partially_vaccinated,0,0,318,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202128,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202128,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202129,female,fully_vaccinated,7,92,2192167,0.32,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202129,female,partially_vaccinated,0,75,203556,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202129,female,not_vaccinated,23,1371,1991665,1.15,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202129,female,unknown,7,1664,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202129,male,fully_vaccinated,9,125,2081760,0.43,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202129,male,partially_vaccinated,0,98,212237,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202129,male,not_vaccinated,32,1771,2027970,1.58,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202129,male,unknown,11,2000,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202129,unknown,fully_vaccinated,0,0,1199,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202129,unknown,partially_vaccinated,0,0,211,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202129,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202129,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202130,female,fully_vaccinated,8,100,2251903,0.36,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202130,female,partially_vaccinated,0,75,176042,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202130,female,not_vaccinated,40,1411,1959443,2.04,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202130,female,unknown,8,1672,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202130,male,fully_vaccinated,6,131,2146675,0.28,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202130,male,partially_vaccinated,0,98,180921,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202130,male,not_vaccinated,46,1817,1994371,2.31,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202130,male,unknown,13,2013,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202130,unknown,fully_vaccinated,0,0,1279,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202130,unknown,partially_vaccinated,0,0,163,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202130,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202130,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202131,female,fully_vaccinated,7,107,2293751,0.31,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202131,female,partially_vaccinated,0,75,160413,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202131,female,not_vaccinated,69,1480,1933224,3.57,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202131,female,unknown,15,1687,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202131,male,fully_vaccinated,9,140,2190771,0.41,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202131,male,partially_vaccinated,2,100,164422,1.22,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202131,male,not_vaccinated,64,1881,1966774,3.25,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202131,male,unknown,15,2028,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202131,unknown,fully_vaccinated,0,0,1324,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202131,unknown,partially_vaccinated,0,0,131,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202131,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202131,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202132,female,fully_vaccinated,18,125,2331583,0.77,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202132,female,partially_vaccinated,2,77,153434,1.3,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202132,female,not_vaccinated,146,1626,1902371,7.67,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202132,female,unknown,19,1706,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202132,male,fully_vaccinated,20,160,2232603,0.9,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202132,male,partially_vaccinated,6,106,154347,3.89,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202132,male,not_vaccinated,154,2035,1935017,7.96,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202132,male,unknown,17,2045,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202132,unknown,fully_vaccinated,0,0,1356,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202132,unknown,partially_vaccinated,0,0,123,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202132,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202132,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202133,female,fully_vaccinated,28,153,2368964,1.18,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202133,female,partially_vaccinated,1,78,152405,0.66,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202133,female,not_vaccinated,191,1817,1866019,10.24,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202133,female,unknown,38,1744,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202133,male,fully_vaccinated,28,188,2272165,1.23,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202133,male,partially_vaccinated,2,108,151469,1.32,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202133,male,not_vaccinated,198,2233,1898333,10.43,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202133,male,unknown,50,2095,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202133,unknown,fully_vaccinated,0,0,1385,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202133,unknown,partially_vaccinated,0,0,125,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202133,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202133,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202134,female,fully_vaccinated,21,174,2405370,0.87,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202134,female,partially_vaccinated,2,80,162612,1.23,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202134,female,not_vaccinated,145,1962,1819406,7.97,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202134,female,unknown,35,1779,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202134,male,fully_vaccinated,28,216,2309846,1.21,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202134,male,partially_vaccinated,3,111,159705,1.88,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202134,male,not_vaccinated,211,2444,1852416,11.39,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202134,male,unknown,47,2142,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202134,unknown,fully_vaccinated,0,0,1420,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202134,unknown,partially_vaccinated,0,0,126,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202134,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202134,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202135,female,fully_vaccinated,18,192,2435558,0.74,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202135,female,partially_vaccinated,3,83,183667,1.63,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202135,female,not_vaccinated,143,2105,1768163,8.09,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202135,female,unknown,30,1809,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202135,male,fully_vaccinated,31,247,2341073,1.32,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202135,male,partially_vaccinated,2,113,179502,1.11,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202135,male,not_vaccinated,161,2605,1801392,8.94,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202135,male,unknown,28,2170,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202135,unknown,fully_vaccinated,0,0,1443,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202135,unknown,partially_vaccinated,0,0,135,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202135,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202135,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202136,female,fully_vaccinated,19,211,2471301,0.77,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202136,female,partially_vaccinated,0,83,212423,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202136,female,not_vaccinated,119,2224,1703664,6.98,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
